database,split,wav_path,duration,text,speaker,sex,emotion,lang
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3550.wav,3.7,이 편지를 우체통에 넣어야 하거든요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3551.wav,3.3,저는 여기에 소포 찾으러 왔는데요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3552.wav,2.7,우체국은 어느 쪽이에요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3553.wav,3.0,주소와 우편번호를 입력하세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3554.wav,2.6,봉투에 우표 붙였어?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3555.wav,3.2,어제 집으로 소포를 부쳤어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3556.wav,2.4,매주 엽서 보낼게.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3557.wav,3.5,우리는 그들의 답장을 기다리고 있어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3558.wav,4.4,저는 예전 직장 동료들과 아직도 연락하고 지내요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3559.wav,2.4,전화 한 통 써도 될까요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3560.wav,3.9,전화번호 알려주시면 내일 제가 전화할게요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3561.wav,2.3,연락처를 남겨 주세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3562.wav,2.2,몇 번으로 거셨어요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3563.wav,5.5,점점 더 많은 사람들이 집전화 대신 무선전화를 사용한다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3564.wav,4.8,운전 중 핸드폰 사용은 법으로 금지되어 있습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3565.wav,3.5,스마트폰으로 다양한 일을 할 수 있어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3566.wav,3.1,요즘은 공중전화를 보기가 힘들어.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3567.wav,2.7,이거 네 벨소리 아냐?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3568.wav,4.0,지하철에서는 핸드폰을 진동으로 하세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3569.wav,2.8,메모를 남기시겠어요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3570.wav,2.0,내 문자 받았어?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3571.wav,2.8,그 사람 지금 통화 중이야.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3572.wav,3.3,제가 전화를 잘못 걸었나 봐요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3573.wav,3.1,전화벨이 시끄럽게 울렸다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3574.wav,1.9,여보세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3575.wav,2.8,은지 좀 바꿔 주시겠어요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3576.wav,4.6,저는 지금 부재중이니 메시지를 남겨 주세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3577.wav,2.6,부재중전화가 세 통 와 있네.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3578.wav,2.6,전화 끊고 다시 걸게요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3579.wav,2.3,전화가 끊겼어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3580.wav,4.2,언론은 여론의 형성에 큰 역할을 한다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3581.wav,4.5,매스컴에서 계속해서 그 사건을 다루고 있다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3582.wav,3.3,대중은 전혀 현명하지 않다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3583.wav,3.3,정치인들은 여론에 민감하다.,kss-w,w,neutral,ko
kss,val,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3584.wav,3.1,그 경기 언제 방송해요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3585.wav,6.4,"에이. 저 게임 생방송이에요? 비. 아뇨, 녹화방송이요.",kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3586.wav,4.2,대부분의 채널이 재방송을 내보내고 있다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3587.wav,3.9,너무 잦은 중간 광고는 정말 짜증 나.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3588.wav,3.9,왜 티브이 화면이 이렇게 어둡지?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3589.wav,3.4,칠 번 채널에서는 무슨 프로그램 해?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3590.wav,4.8,저는 집에 오면 버릇처럼 텔레비전을 켭니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3591.wav,2.5,아직 티브이 끄지 마.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3592.wav,2.6,채널 좀 그만 돌려.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3593.wav,5.3,그녀는 아이의 티브이 시청을 일주일 동안 금지했다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3594.wav,4.6,시청자들에게 새 앨범에 대해 말씀해 주시겠어요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3595.wav,5.2,지난 한 달 사이에 시청률이 약간 떨어졌다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3596.wav,5.7,그는 텔레비전에 한 번 출연한 다음 갑자기 유명해졌다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3597.wav,4.5,그 드라마는 매주 토요일 저녁에 방영된다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3598.wav,4.4,아버지는 텔레비전 프로라고는 뉴스밖에 안 보세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3599.wav,3.9,주부들을 위한 퀴즈 쇼가 몇 개 있습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3600.wav,5.4,저는 라디오 진행을 할 때 마음이 편해서 라디오가 좋아요.,kss-w,w,neutral,ko
kss,test,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3601.wav,6.5,사회자는 청중에게 간단히 인사를 한 후 초대 손님들을 소개했다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3602.wav,4.0,딸아이 방 벽은 온통 연예인 사진이야.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3603.wav,3.6,많은 십대들이 스타들을 동경한다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3604.wav,3.7,오늘 아침에 정호가 뉴스에 나왔어.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3605.wav,3.9,기자들은 유명한 사람들을 따라다닌다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3606.wav,4.2,저는 티브이 방송국의 아나운서입니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3607.wav,4.7,당국은 그 보도를 완강하게 부인하고 있다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3608.wav,4.7,오늘 오후에 기자와 인터뷰하기로 되어 있어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3609.wav,4.1,그 탤런트는 기자 회견을 소집했다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3610.wav,5.9,많은 기자들이 그 사건을 취재하기 위해 경쟁을 벌였다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3611.wav,3.9,이 라디오 채널은 주로 팝송을 틀어 준다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3612.wav,3.5,청취해 주셔서 감사 드립니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3613.wav,4.5,우리 프로의 주된 청취자는 이십 대 여성입니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3614.wav,4.9,그녀는 자신이 출연한 방송을 모두 녹화했다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3615.wav,2.0,어떤 신문 봐?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3616.wav,3.6,저희 잡지는 매달 초에 발행됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3617.wav,3.3,정기 구독하고 있는 신문이 있나요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3618.wav,3.4,저는 한 패션 잡지사의 기자입니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3619.wav,4.1,저는 신문사 편집부에서 일하고 있습니다.,kss-w,w,neutral,ko
kss,test,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3620.wav,4.6,그 신문은 하루 판매 부수가 백만 부가 넘는다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3621.wav,5.6,우리는 신문에 신제품 광고를 싣기로 결정했다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3622.wav,3.9,이 기사는 아무런 가치가 없다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3623.wav,3.2,오늘 신문 사설 읽었어?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3624.wav,4.2,죄송하지만 이 책은 절판되었습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3625.wav,3.9,저희는 중고 서적을 사고 팝니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3626.wav,4.0,아동 도서 시장은 빠르게 성장하고 있다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3627.wav,5.9,그 책은 여태까지 전 세계에서 천만 권 이상 팔렸다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3628.wav,2.9,그 시 제목을 잊어버렸어.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3629.wav,4.6,책을 구입하기 전에 목차를 꼭 확인해라.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3630.wav,2.9,오른쪽 페이지를 보세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3631.wav,3.4,그 보고서는 백 쪽이 넘는다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3632.wav,3.8,이 책의 독자는 대부분 십대들입니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3633.wav,3.6,서점에 가면 그 책 좀 사다 줘.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3634.wav,3.3,나한테 적당한 사전 좀 추천해 줄래?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3635.wav,3.7,저의 새 책이 내년에 출판됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3636.wav,2.3,저는 출판사에서 일해요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3637.wav,3.2,편집이 아직 끝나지 않았어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3638.wav,2.3,인쇄가 선명하지 않아요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3639.wav,3.0,초판을 보통 몇 부 찍나요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3640.wav,3.6,이 컴퓨터 잠시 좀 써도 되나요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3641.wav,4.0,저는 데스크톱보다 노트북을 더 좋아합니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3642.wav,3.6,모니터는 일 년간 품질 보증이 됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3643.wav,2.3,마우스가 안 돼요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3644.wav,3.8,키보드에서 에프원 키를 눌러 주세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3645.wav,2.9,프린터 드라이버는 깔았어요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3646.wav,3.6,설치 중에는 컴퓨터를 끄지 마시오.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3647.wav,4.6,아무래도 내 컴퓨터가 바이러스에 걸린 것 같아.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3648.wav,4.0,아이콘을 클릭하면 프로그램이 실행됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3649.wav,2.8,파일을 열지 못했습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3650.wav,5.9,내 컴퓨터의 즐겨찾기를 다른 컴퓨터로 내보내려면 어떻게 해야 하죠?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3651.wav,3.1,파일을 닫기 전에 저장해라.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3652.wav,3.9,마지막으로 파일을 백업한 게 언제였죠?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3653.wav,4.6,정전이 되는 바람에 파일들이 모두 날아갔다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3654.wav,5.5,내 컴퓨터는 영화 한 편을 내려받는 데 오 분도 안 걸린다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3655.wav,6.9,당신의 사진을 업로드하고 당신의 관심사를 다른 사람과 공유할 수 있습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3656.wav,4.9,이것은 복사해서 붙여넣는 간단한 작업입니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3657.wav,4.1,실수로 중요한 파일을 삭제해 버렸어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3658.wav,4.2,파일을 실행하는 중에 오류가 발생했습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3659.wav,3.5,갑자기 컴퓨터가 다운됐어.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3660.wav,2.7,컴퓨터를 다시 부팅해 봐.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3661.wav,3.1,네 컴퓨터 업그레이드해야겠어.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3662.wav,4.1,아이콘을 누르면 업데이트가 시작됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3663.wav,3.8,얼마나 자주 인터넷에 접속하십니까?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3664.wav,4.6,온라인으로 표를 예매하면 십 퍼센트 할인이 됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3665.wav,5.2,엠피쓰리 파일을 홈페이지에서 다운로드 받으시기 바랍니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3666.wav,2.5,게시판에 글 좀 올려.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3667.wav,5.5,투숙객들은 호텔 내 모든 장소에서 인터넷에 접속할 수 있습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3668.wav,2.3,로그인이 안 돼요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3669.wav,4.0,아이디와 비밀번호를 정확히 입력하시오.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3670.wav,4.0,창을 닫기 전에 로그아웃을 꼭 해라.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3671.wav,3.2,검색 문구가 너무 길어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3672.wav,3.1,인터넷 서핑 중이에요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3673.wav,4.0,제 블로그에 댓글을 달아 주셔서 감사합니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3674.wav,2.8,제 메일 주소를 알려 드릴게요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3675.wav,4.3,이 프로그램은 스팸메일을 차단해 줍니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3676.wav,2.9,아직 답메일을 못 받았어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3677.wav,3.4,저는 아내를 채팅으로 알게 됐어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3678.wav,3.4,이곳은 무료 와이파이 구역입니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3679.wav,4.5,제 블로그 조회 수는 하루 오백 회 정도 됩니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3680.wav,5.3,한 달에 평균적으로 사이트 방문자 수가 몇 명이나 됩니까?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3681.wav,6.0,현재 페이지를 즐겨찾기 목록에 추가하고 싶으면 추가 버튼을 누르세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3682.wav,3.0,차를 정비소에 가져가세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3683.wav,2.9,현재 차량 흐름은 원활합니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3684.wav,1.9,차 한 대,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3685.wav,2.8,자동차에 또 문제가 있어요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3686.wav,3.3,저는 자가용으로 출퇴근을 합니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3687.wav,3.4,큰 트럭이 길을 막고 있다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3688.wav,2.5,구급차를 불러 주세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3689.wav,4.6,열 대가 넘는 소방차가 화재 현장에 도착했다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3690.wav,4.0,저는 신차보다 중고차를 선호합니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3691.wav,3.8,후진하기 전에 백미러를 확인해라.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3692.wav,3.3,여분 타이어는 트렁크 안에 있어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3693.wav,4.7,깜빡이도 지시등도 안 켜고 당신이 차선을 바꿨잖아요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3694.wav,2.7,제 차 타이어가 펑크 났어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3695.wav,3.1,브레이크가 말을 듣지 않았어요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3696.wav,2.9,운전대를 편안하게 잡으세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3697.wav,2.8,안전벨트를 매 주세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3698.wav,4.6,이 구역에서 경적을 울리는 것은 금지되어 있습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3699.wav,3.8,그녀가 운전석에 타 시동을 걸었다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3700.wav,2.4,기어를 후진에 놓아.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3701.wav,3.3,"이 차 자동이에요, 수동이에요?",kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3702.wav,3.6,사고의 원인은 엔진 고장이었다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3703.wav,2.9,이 모델은 연비가 좋습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3704.wav,3.5,저는 오토바이로 출퇴근을 합니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3705.wav,2.6,밖에서 자전거 타도 돼요?,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3706.wav,3.0,페달을 힘껏 밟아라.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3707.wav,3.8,자전거 탈 때 헬멧 쓰는 거 잊지 마.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3708.wav,2.8,자전거 안장을 조정해 봐.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3709.wav,3.3,자전거 체인에 기름칠을 해야겠어.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3710.wav,2.3,이 길을 따라 가세요.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3711.wav,4.6,교통 체증을 피하려면 이 도로를 이용해라.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3712.wav,5.9,오늘 오후 차가 인도로 뛰어들어 지나가던 사람 한 명이 다쳤습니다.,kss-w,w,neutral,ko
kss,train,/data2/sungjaecho/data_tts/KSS/KSS/wav/kss-w_3-3713.wav,3.3,경부고속도로를 타셔야 해요.,kss-w,w,neutral,ko
